id_route;origin_cod;dest_cod
3915;BWI;SJC
3916;BWI;SMF
3917;PSE;JFK
3918;FLL;LGB
3919;LGB;FLL
3920;FLL;DTW
3921;DTW;FLL
3922;PWM;JFK
3923;JFK;PWM
3924;SJU;STX
3925;STX;SJU
3926;JFK;DAB
3927;DAB;JFK
3928;LGB;HDN
3929;HDN;LGB
3930;BOS;HDN
3931;HDN;BOS
3932;BZN;LGB
3933;LGB;BZN
3934;MTJ;SFO
3935;JAC;SEA
3936;SEA;JAC
3937;MSP;ASE
3938;ASE;MSP
3939;MKE;MSP
3940;MSP;MKE
3941;FAR;ATL
3942;ATL;FAR
3943;BRO;ORD
3944;DEN;CPR
3945;ORD;BRO
3946;EGE;LAX
3947;HDN;SFO
3948;IAD;IND
3949;ORD;FCA
3950;ORD;PBI
3951;SFO;MTJ
3952;FCA;ORD
3953;STL;ORD
3954;PBI;ORD
3955;ORD;ABE
3956;SFO;HDN
3957;ASE;PHX
3958;PHX;ASE
3959;DTW;SDF
3960;CPR;DEN
3961;ABE;ORD
3962;TWF;DEN
3963;TWF;LAX
3964;TWF;SFO
3965;MTJ;ORD
3966;ORD;MTJ
3967;ECP;ATL
3968;ATL;ECP
3969;JFK;MSP
3970;BDL;ATL
3971;TPA;MSP
3972;DCA;MSP
3973;DTW;MSP
3974;EWR;MSP
3975;ELP;ATL
3976;ATL;ELP
3977;GEG;MSP
3978;MSP;GEG
3979;MSP;JFK
3980;MSP;DTW
3981;ATL;SEA
3982;SLC;DFW
3983;HDN;MSP
3984;MSP;HDN
3985;DTW;PHL
3986;EWR;DTW
3987;ATL;CVG
3988;CVG;ATL
3989;ANC;MSP
3990;MSP;ANC
3991;DTW;EWR
3992;DTW;BUF
3993;ATL;SMF
3994;SMF;ATL
3995;DTW;PDX
3996;PDX;DTW
3997;DTW;PBI
3998;PBI;DTW
3999;SLC;JAC
4000;DTW;RDU
4001;RDU;DTW
4002;BZN;MSP
4003;MSP;BZN
4004;DTW;PVD
4005;SEA;ATL
4006;PVD;DTW
4007;SLC;HNL
4008;HNL;SLC
4009;CMH;MSP
4010;MCO;CVG
4011;CVG;MCO
4012;ATL;SLC
4013;SEA;DTW
4014;SLC;ATL
4015;SAT;JFK
4016;DTW;SEA
4017;SLC;DTW
4018;DTW;SLC
4019;JFK;SAT
4020;ATL;ORF
4021;ORF;ATL
4022;ATL;OKC
4023;OKC;ATL
4024;ATL;SJC
4025;SJC;ATL
4026;KOA;SEA
4027;STT;ATL
4028;ATL;BUF
4029;BUF;ATL
4030;ATL;PVD
4031;PVD;ATL
4032;SEA;MSP
4033;CVG;RSW
4034;RSW;CVG
4035;MSP;SEA
4036;JFK;STT
4037;PDX;ATL
4038;SLC;MSP
4039;SJU;ATL
4040;ATL;SNA
4041;SNA;ATL
4042;ATL;CAE
4043;ATL;SJU
4044;ATL;STT
4045;HNL;MSP
4046;MSP;HNL
4047;SLC;OGG
4048;OGG;SLC
4049;ATL;PDX
4050;AUS;SEA
4051;STT;JFK
4052;AGS;ATL
4053;SLC;PIT
4054;CVG;PHX
4055;PHX;CVG
4056;LAX;MSP
4057;SEA;AUS
4058;BDL;DTW
4059;DTW;BDL
4060;ATL;SRQ
4061;SRQ;ATL
4062;DCA;DTW
4063;BNA;SEA
4064;PIT;SLC
4065;SEA;BNA
4066;JAX;DTW
4067;HNL;ATL
4068;ATL;HNL
4069;ROC;ATL
4070;CVG;TPA
4071;TPA;CVG
4072;ATL;ROC
4073;SEA;CVG
4074;GPT;ATL
4075;SLC;MSY
4076;SLC;MCI
4077;DTW;SNA
4078;SNA;DTW
4079;ATL;SYR
4080;SYR;ATL
4081;MSP;RDU
4082;SLC;BNA
4083;MSP;RSW
4084;RSW;MSP
4085;MSP;SJC
4086;DTW;JAX
4087;ATL;CHS
4088;CHS;ATL
4089;SEA;KOA
4090;BNA;SLC
4091;CLT;SLC
4092;SLC;CLT
4093;SLC;TPA
4094;SLC;SNA
4095;SNA;SLC
4096;TPA;SLC
4097;PHL;SLC
4098;MCI;SLC
4099;PSP;SEA
4100;SEA;PSP
4101;RDU;SEA
4102;MLB;ATL
4103;RDU;SLC
4104;SLC;RDU
4105;MSP;LAX
4106;RDU;MSP
4107;MSP;PSP
4108;PSP;MSP
4109;ATL;MSN
4110;MSN;ATL
4111;IAD;SLC
4112;ATL;TYS
4113;TUS;ATL
4114;ATL;SAV
4115;SAV;ATL
4116;MCO;SEA
4117;SEA;OGG
4118;SEA;MCO
4119;IND;SLC
4120;ATL;TUS
4121;SLC;IND
4122;DTW;SAN
4123;IND;SEA
4124;SEA;IND
4125;ATL;XNA
4126;JAC;SLC
4127;SAN;DTW
4128;XNA;ATL
4129;SLC;IAD
4130;ATL;LIT
4131;LIT;ATL
4132;ATL;SDF
4133;SDF;ATL
4134;HSV;ATL
4135;MSP;SLC
4136;ABE;ATL
4137;ABQ;SLC
4138;LAX;CMH
4139;ATL;OMA
4140;OMA;ATL
4141;CVG;SLC
4142;ATL;PNS
4143;PNS;ATL
4144;SLC;CVG
4145;ATL;IAH
4146;ATL;MDT
4147;MDT;ATL
4148;DTW;SJC
4149;SJC;DTW
4150;CVG;SEA
4151;MSY;SLC
4152;SEA;TUS
4153;TUS;SEA
4154;SLC;DCA
4155;SEA;RDU
4156;ATL;PWM
4157;OGG;SEA
4158;ATL;EYW
4159;EYW;ATL
4160;ATL;ICT
4161;ICT;ATL
4162;PWM;ATL
4163;SJC;MSP
4164;DCA;SLC
4165;ATL;FNT
4166;ATL;MEM
4167;MEM;ATL
4168;FNT;ATL
4169;MIA;MSP
4170;MSP;MIA
4171;MSP;SNA
4172;SNA;MSP
4173;MSP;SMF
4174;LGA;MSP
4175;COS;ATL
4176;SMF;MSP
4177;ATL;FSD
4178;LAX;DCA
4179;DTW;SYR
4180;DTW;MIA
4181;MIA;DTW
4182;ANC;SEA
4183;SEA;ANC
4184;SYR;DTW
4185;ATL;COS
4186;MSP;LGA
4187;FSD;ATL
4188;ATL;GRR
4189;DAB;ATL
4190;ATL;DAB
4191;GRR;ATL
4192;HNL;SEA
4193;ATL;GPT
4194;SLC;ABQ
4195;ATL;DAY
4196;DAY;ATL
4197;MSP;TPA
4198;ATL;MLB
4199;ATL;ABQ
4200;MSP;DCA
4201;ABQ;ATL
4202;LIH;SEA
4203;ALB;ATL
4204;SEA;LIH
4205;SEA;HNL
4206;MSP;TUS
4207;TUS;MSP
4208;MSY;MSP
4209;ATL;ALB
4210;CHO;ATL
4211;ATL;CHO
4212;ATL;HDN
4213;HDN;ATL
4214;ATL;BDL
4215;ATL;HSV
4216;MSP;MSO
4217;ATL;DSM
4218;DSM;ATL
4219;ATL;AVP
4220;MSP;MSY
4221;AVP;ATL
4222;ATL;EGE
4223;EGE;ATL
4224;MSO;MSP
4225;SJU;MSP
4226;MSP;SJU
4227;STX;ATL
4228;ATL;STX
4229;ATL;RNO
4230;ATL;JAC
4231;JAC;ATL
4232;ATL;BZN
4233;BZN;ATL
4234;ATL;PSP
4235;PSP;ATL
4236;DTW;JFK
4237;LGA;SRQ
4238;SRQ;LGA
4239;HNL;PDX
4240;JFK;JAC
4241;JAC;JFK
4242;DTW;SRQ
4243;SRQ;DTW
4244;PDX;HNL
4245;ATL;MTJ
4246;MTJ;ATL
4247;JAC;MSP
4248;MSP;JAC
4249;RNO;ATL
4250;DFW;MAF
4251;MLI;DFW
4252;DFW;MLI
4253;MAF;DFW
4254;HSV;DFW
4255;PHX;MSN
4256;DFW;LBB
4257;DFW;CHA
4258;PHX;SBP
4259;SBP;PHX
4260;PHX;SBA
4261;DFW;EVV
4262;EVV;DFW
4263;CHA;DFW
4264;FSM;DFW
4265;PHX;MRY
4266;MRY;PHX
4267;DFW;RAP
4268;MSN;PHX
4269;FSD;DFW
4270;DFW;HSV
4271;DFW;SBA
4272;SBA;DFW
4273;DFW;FSM
4274;DRO;DFW
4275;DFW;DRO
4276;DFW;BMI
4277;ICT;DFW
4278;BIS;DFW
4279;MEM;PHX
4280;DFW;SDF
4281;COU;DFW
4282;DFW;COU
4283;DFW;BIS
4284;DFW;LFT
4285;LFT;DFW
4286;BHM;DFW
4287;DFW;BHM
4288;BTV;IAD
4289;IAD;CHS
4290;GSP;IAD
4291;IAD;GSP
4292;CMH;IAD
4293;BUF;IAD
4294;LGA;IAD
4295;MTJ;IAH
4296;ABQ;IAH
4297;DSM;IAH
4298;IAH;HRL
4299;CHS;IAD
4300;BNA;IAD
4301;PNS;IAH
4302;AUS;IAD
4303;BHM;IAH
4304;CVG;IAH
4305;CHS;IAH
4306;IAH;CMH
4307;IAH;ORF
4308;MCI;IAH
4309;ELP;IAH
4310;IAD;BDL
4311;IAD;PVD
4312;CLE;IAD
4313;IAD;LGA
4314;PVD;IAD
4315;JAX;IAD
4316;CVG;IAD
4317;IAH;MTJ
4318;SYR;IAD
4319;IAD;CLE
4320;ORF;IAD
4321;IAH;ABQ
4322;OKC;IAD
4323;IAD;JAX
4324;SAV;IAD
4325;IAD;ORF
4326;PWM;IAD
4327;ORF;IAH
4328;IAH;ICT
4329;IAH;PIT
4330;BOI;IAH
4331;IAH;BDL
4332;STL;IAD
4333;IAD;MSY
4334;IAD;SYR
4335;IAD;CVG
4336;LBB;IAH
4337;IAH;LBB
4338;IAH;GRR
4339;MCI;IAD
4340;IAD;BUF
4341;IAH;BRO
4342;IAH;BHM
4343;IAH;MOB
4344;CMH;IAH
4345;BZN;IAH
4346;IAH;HSV
4347;SAV;IAH
4348;SDF;IAD
4349;IAD;STL
4350;BDL;IAH
4351;IAD;BTV
4352;GSP;IAH
4353;IAH;RNO
4354;IAH;CHS
4355;IAD;RIC
4356;RIC;IAD
4357;IAH;JAN
4358;BRO;IAH
4359;ECP;IAH
4360;LIT;IAH
4361;IAD;PHL
4362;IAH;ECP
4363;IAH;RIC
4364;IAH;SAV
4365;JAX;IAH
4366;IAH;DSM
4367;PIT;IAH
4368;IAH;PNS
4369;IAH;GSP
4370;RIC;IAH
4371;IAD;CMH
4372;HRL;IAH
4373;IAH;DAY
4374;RNO;IAH
4375;IAD;PWM
4376;MOB;IAH
4377;JAN;IAH
4378;ICT;IAH
4379;GRR;IAH
4380;DCA;LGA
4381;MSN;DCA
4382;DCA;MSN
4383;IND;DTW
4384;CMH;JFK
4385;CHS;LGA
4386;IND;LGA
4387;CLE;JFK
4388;LGA;CMH
4389;LGA;SYR
4390;CMH;RDU
4391;RDU;CMH
4392;CVG;MCI
4393;MCI;CVG
4394;LEX;DCA
4395;DCA;LEX
4396;EWR;OMA
4397;CMH;EWR
4398;MCI;EWR
4399;DCA;EWR
4400;EWR;DCA
4401;EWR;ORF
4402;EWR;MCI
4403;EWR;SYR
4404;EWR;SDF
4405;EWR;EYW
4406;SYR;EWR
4407;EWR;OKC
4408;EWR;PWM
4409;PWM;EWR
4410;EWR;SAT
4411;IAH;JAX
4412;EYW;EWR
4413;ORF;EWR
4414;OMA;EWR
4415;OKC;EWR
4416;EWR;CMH
4417;SDF;EWR
4418;SRQ;EWR
4419;EYW;ORD
4420;ORD;EYW
4421;SAT;EWR
4422;PWM;ORD
4423;IAH;IND
4424;EWR;MEM
4425;ORD;PWM
4426;DAY;ORD
4427;IAH;BTR
4428;ORD;ROC
4429;EWR;GRR
4430;EWR;MHT
4431;EWR;PVD
4432;EWR;ROC
4433;EWR;GSO
4434;ROC;EWR
4435;GRR;EWR
4436;SAV;EWR
4437;MHT;EWR
4438;EWR;XNA
4439;ORD;SAV
4440;BTR;IAH
4441;XNA;EWR
4442;ALB;EWR
4443;GSO;EWR
4444;DEN;BHM
4445;PVD;EWR
4446;BHM;DEN
4447;EWR;JAX
4448;EWR;BUF
4449;BUF;EWR
4450;IAH;ELP
4451;IAD;SMF
4452;EGE;IAD
4453;ITO;LAX
4454;STT;ORD
4455;HDN;IAD
4456;JAC;IAH
4457;ORD;STT
4458;EWR;HDN
4459;MTJ;EWR
4460;EWR;MTJ
4461;LAX;ITO
4462;KOA;SMF
4463;SMF;KOA
4464;OGG;SAN
4465;PDX;KOA
4466;KOA;SJC
4467;OGG;PDX
4468;PDX;OGG
4469;KOA;OAK
4470;LIH;OAK
4471;OGG;ANC
4472;HNL;ANC
4473;OAK;LIH
4474;HNL;SAN
4475;KOA;PDX
4476;SAN;HNL
4477;FAI;ANC
4478;AUS;PDX
4479;PDX;AUS
4480;BUR;SEA
4481;SEA;BUR
4482;PDX;SNA
4483;SNA;PDX
4484;SNA;SEA
4485;SEA;SNA
4486;PDX;PSP
4487;PSP;PDX
4488;DCA;SEA
4489;SEA;DCA
4490;PHL;SEA
4491;PDX;BOS
4492;SEA;PHL
4493;BOS;PDX
4494;FLL;SEA
4495;SEA;FLL
4496;ADQ;ANC
4497;ANC;BET
4498;BET;ANC
4499;ANC;ADQ
4500;BRW;ANC
4501;ANC;SCC
4502;SCC;BRW
4503;BRW;FAI
4504;KTN;SEA
4505;CDV;ANC
4506;JNU;YAK
4507;SEA;JNU
4508;YAK;CDV
4509;ANC;JNU
4510;JNU;SIT
4511;SIT;KTN
4512;JNU;PSG
4513;WRG;KTN
4514;PSG;WRG
4515;SEA;KTN
4516;JNU;ANC
4517;WRG;PSG
4518;KTN;WRG
4519;PSG;JNU
4520;CDV;YAK
4521;JNU;SEA
4522;ANC;CDV
4523;YAK;JNU
4524;KTN;SIT
4525;SIT;JNU
4526;KTN;JNU
4527;SEA;FAI
4528;SAN;LIH
4529;FAI;SEA
4530;ANC;FAI
4531;PDX;ANC
4532;ANC;PDX
4533;ANC;LAX
4534;ANC;OME
4535;OME;ANC
4536;ANC;OTZ
4537;OTZ;OME
4538;OTZ;ANC
4539;LIH;PDX
4540;LIH;SJC
4541;ADK;ANC
4542;ANC;ADK
4543;PHX;ANC
4544;SEA;PIT
4545;PIT;SEA
4546;SEA;SBA
4547;SEA;BLI
4548;SBA;SEA
4549;SEA;ONT
4550;ONT;SEA
4551;SEA;SAT
4552;TPA;SEA
4553;BLI;SEA
4554;FAI;SCC
4555;SCC;ANC
4556;LAX;ANC
4557;SAT;SEA
4558;MSY;SEA
4559;SEA;OMA
4560;MCO;PDX
4561;SEA;CHS
4562;OMA;SEA
4563;PDX;DCA
4564;SEA;TPA
4565;DCA;PDX
4566;ABQ;SEA
4567;PDX;MCO
4568;EWR;SJC
4569;SJC;EWR
4570;CHS;SEA
4571;SEA;MSY
4572;SEA;ABQ
4573;OGG;SMF
4574;SJC;OGG
4575;OGG;BLI
4576;OGG;SJC
4577;BLI;OGG
4578;SMF;OGG
4579;OAK;HNL
4580;ANC;HNL
4581;SAN;OGG
4582;HNL;OAK
4583;PDX;LIH
4584;OAK;KOA
4585;LIH;SAN
4586;SJC;LIH
4587;JNU;KTN
4588;SJC;KOA
4589;ANC;PHX
4590;SAN;KOA
4591;KOA;SAN
4592;OAK;OGG
4593;OGG;OAK
4594;ANC;OGG
4595;HNL;SJC
4596;SJC;HNL
4597;ANC;KOA
4598;KOA;ANC
4599;HNL;LAS
4600;CLT;CMH
4601;DCA;BTV
4602;DSM;PHL
4603;SDF;PHL
4604;CLT;TLH
4605;BUF;DCA
4606;DCA;BUF
4607;PHL;IND
4608;DCA;TLH
4609;MEM;MIA
4610;XNA;LGA
4611;DCA;PIT
4612;IND;MIA
4613;DCA;MEM
4614;MEM;DCA
4615;DCA;MHT
4616;DCA;DSM
4617;IND;DCA
4618;MIA;HOU
4619;CLT;HHH
4620;HHH;CLT
4621;DCA;EYW
4622;EYW;DCA
4623;PVD;PHL
4624;CMH;PHL
4625;PHL;PNS
4626;PNS;PHL
4627;OMA;PHL
4628;PHL;OMA
4629;MIA;PIT
4630;PIT;MIA
4631;EYW;MIA
4632;DCA;GRR
4633;GRR;DCA
4634;CLT;SRQ
4635;SRQ;CLT
4636;LGA;XNA
4637;MIA;EYW
4638;GSO;PHL
4639;PHL;GSO
4640;PIT;DCA
4641;HSV;DCA
4642;CHS;MIA
4643;MIA;CHS
4644;OKC;PHL
4645;PHL;OKC
4646;BTV;DCA
4647;TYS;DCA
4648;SAV;DCA
4649;PHL;DSM
4650;BNA;MIA
4651;DCA;VPS
4652;VPS;DCA
4653;CMH;CLT
4654;DSM;DCA
4655;TLH;DCA
4656;CVG;DCA
4657;DCA;CVG
4658;CLT;EYW
4659;EYW;CLT
4660;PHL;SRQ
4661;SRQ;PHL
4662;MEM;PHL
4663;PHL;MEM
4664;DCA;HSV
4665;SDF;MIA
4666;IND;PHL
4667;DCA;ROC
4668;ORF;MIA
4669;MIA;ORF
4670;IAD;PDX
4671;EWR;SMF
4672;PDX;IAD
4673;IAH;GUC
4674;GUC;IAH
4675;ANC;ORD
4676;ORD;ANC
4677;SMF;EWR
4678;MKE;EWR
4679;JFK;CVG
4680;CVG;RDU
4681;MSP;ROC
4682;MSN;LGA
4683;ATL;AEX
4684;GTR;ATL
4685;EVV;ATL
4686;MSP;TYS
4687;BMI;ATL
4688;ROC;MSP
4689;EVV;DTW
4690;LGA;LEX
4691;RDU;BDL
4692;LEX;LGA
4693;FSM;ATL
4694;MHT;LGA
4695;ATL;MLI
4696;BDL;CLE
4697;TYS;DTW
4698;XNA;MSP
4699;ATL;CSG
4700;LGA;MHT
4701;MSP;CWA
4702;ATL;ATW
4703;ATL;BMI
4704;ATL;OAJ
4705;CLT;CVG
4706;CVG;CLT
4707;ATW;ATL
4708;LNK;ATL
4709;BTV;LGA
4710;MLI;ATL
4711;ATL;BTV
4712;BTV;ATL
4713;DSM;LGA
4714;RDU;CVG
4715;CWA;DTW
4716;CVG;DFW
4717;DFW;CVG
4718;LGA;ORF
4719;BGR;LGA
4720;CSG;ATL
4721;LGA;CHA
4722;SJU;HOU
4723;ABQ;SJC
4724;ALB;DEN
4725;BNA;OKC
4726;CHS;DEN
4727;CMH;MSY
4728;CMH;OAK
4729;DEN;ALB
4730;DEN;CHS
4731;HOU;PHL
4732;HOU;SMF
4733;IND;AUS
4734;IND;MSY
4735;MCO;OKC
4736;MSY;IND
4737;OAK;CMH
4738;OAK;TUS
4739;OKC;MCO
4740;PHL;HOU
4741;MCI;AZA
4742;SFB;PIA
4743;SAN;BLI
4744;LAS;MSO
4745;DSM;PGD
4746;VPS;OKC
4747;PIE;ROA
4748;FLL;FNT
4749;PIE;SDF
4750;SRQ;CVG
4751;PIE;IAG
4752;STC;AZA
4753;JAX;IND
4754;PIT;SRQ
4755;PIE;OGS
4756;GPT;SFB
4757;FWA;AZA
4758;CLE;PIE
4759;SGF;LAX
4760;HTS;PIE
4761;SFB;TRI
4762;AZA;SCK
4763;CHA;SFB
4764;GRR;LAS
4765;BIL;LAS
4766;PIE;ELM
4767;SFB;LIT
4768;MOT;LAS
4769;MKE;PGD
4770;USA;PGD
4771;TUS;PVU
4772;SFB;OMA
4773;USA;MSY
4774;PIE;PIT
4775;PIE;MDT
4776;RIC;SFB
4777;ATW;PGD
4778;OGS;PIE
4779;LAS;MRY
4780;LAS;ATW
4781;MLI;PIE
4782;IAG;PIE
4783;OKC;VPS
4784;TOL;PGD
4785;OMA;PIE
4786;OGS;SFB
4787;FLL;GSP
4788;LAS;IDA
4789;BWI;AVL
4790;AZA;MCI
4791;BLV;SFB
4792;AUS;CVG
4793;CVG;SAV
4794;MFR;LAS
4795;SFB;LCK
4796;MCI;VPS
4797;HGR;SFB
4798;AZA;MKE
4799;PGD;MKE
4800;BWI;VPS
4801;ROC;PGD
4802;PIE;DAY
4803;MFE;SFB
4804;GTF;AZA
4805;SFB;TUL
4806;BWI;SAV
4807;SGF;AZA
4808;LAS;SGF
4809;BLV;VPS
4810;SFB;MFE
4811;PIE;AZA
4812;VPS;EWR
4813;JAX;PIT
4814;AVL;BWI
4815;CVG;SJU
4816;CLE;SAV
4817;PIT;JAX
4818;AZA;PIE
4819;ICT;AZA
4820;PIT;SJU
4821;VPS;BWI
4822;PIE;FSD
4823;SAV;CLE
4824;TYS;EWR
4825;FLL;STT
4826;DFW;BWI
4827;STT;FLL
4828;FLL;ACY
4829;BWI;MYR
4830;MYR;MCO
4831;ACY;FLL
4832;TPA;CAK
4833;CAK;TPA
4834;STT;MCO
4835;RSW;CAK
4836;CAK;RSW
4837;MCO;STT
4838;MYR;LGA
4839;ACY;MCO
4840;MCO;ACY
4841;ACY;TPA
4842;LGA;MYR
4843;TPA;ACY
4844;MYR;ACY
4845;ACY;MYR
4846;MCO;CAK
4847;CAK;MCO
4848;CHA;LGA
4849;OMA;LGA
4850;DSM;DTW
4851;ORF;JFK
4852;CVG;JFK
4853;DTW;CWA
4854;HRL;MSP
4855;MSP;HRL
4856;CVG;STL
4857;STL;CVG
4858;CAE;LGA
4859;CWA;MSP
4860;LGA;CAE
4861;ATL;ELM
4862;PHX;KOA
4863;KOA;PHX
4864;SEA;CLT
4865;PHX;LIH
4866;LIH;PHX
4867;PHL;SJU
4868;OGG;PHX
4869;PHX;DCA
4870;HNL;PHX
4871;PHX;HNL
4872;DFW;RIC
4873;RIC;DFW
4874;PHL;PVD
4875;CLT;SJU
4876;CLT;MTJ
4877;DFW;MCI
4878;MTJ;CLT
4879;CLT;ALB
4880;PHL;SAN
4881;SAN;PHL
4882;DFW;OAK
4883;DFW;TPA
4884;EGE;DFW
4885;VPS;DFW
4886;GRR;DFW
4887;SDF;DFW
4888;MIA;PHL
4889;DFW;CMH
4890;SEA;MIA
4891;DFW;SUX
4892;DFW;CRP
4893;SUX;DFW
4894;ORD;DAY
4895;DFW;MSO
4896;MSO;DFW
4897;DFW;DRT
4898;DRT;DFW
4899;ORD;COU
4900;GRI;DFW
4901;SHV;DFW
4902;GSP;MIA
4903;MIA;GSP
4904;MIA;IND
4905;GSP;SFO
4906;BHM;SFO
4907;LGA;MTJ
4908;STT;IAH
4909;IAH;STT
4910;MTJ;LGA
4911;ALB;CLT
4912;CLT;SEA
4913;SMF;CLT
4914;SAN;CLT
4915;DFW;GSP
4916;GSP;DFW
4917;PVD;MIA
4918;MIA;BOS
4919;RNO;DFW
4920;STX;CLT
4921;DFW;CAE
4922;DFW;JAC
4923;CMH;DFW
4924;DFW;BDL
4925;SJU;DFW
4926;BDL;LAX
4927;SAT;MIA
4928;MIA;STT
4929;STT;MIA
4930;LAX;BDL
4931;BUF;MIA
4932;DFW;BZN
4933;FLL;DFW
4934;AVP;ORD
4935;ORD;AVP
4936;DFW;ABI
4937;TYS;MIA
4938;MIA;TYS
4939;DFW;MGM
4940;CMI;ORD
4941;DFW;GJT
4942;MLI;ORD
4943;ORD;MLI
4944;CHO;LGA
4945;DCA;XNA
4946;GCK;DFW
4947;GJT;DFW
4948;EVV;ORD
4949;ORD;EVV
4950;ATW;ORD
4951;ORD;MHK
4952;MQT;ORD
4953;ORD;CWA
4954;LGA;ROA
4955;ROA;LGA
4956;ALO;ORD
4957;ORD;ALO
4958;LGA;ILM
4959;DFW;TXK
4960;TXK;DFW
4961;LBB;DFW
4962;DFW;EYW
4963;EYW;DFW
4964;MHK;ORD
4965;RST;ORD
4966;CID;DFW
4967;DFW;CID
4968;DFW;GCK
4969;DAL;HRL
4970;HOU;LBB
4971;HRL;DAL
4972;LBB;HOU
4973;CRW;PHL
4974;JAN;DCA
4975;CLT;DAY
4976;XNA;CLT
4977;DCA;ORF
4978;GNV;CLT
4979;EWN;CLT
4980;DCA;CRW
4981;CAE;DCA
4982;CLT;EVV
4983;MYR;PHL
4984;DAY;PHL
4985;HPN;DCA
4986;PHL;MYR
4987;CLT;DSM
4988;DSM;CLT
4989;MHT;DCA
4990;CLT;GRR
4991;GRR;CLT
4992;ILM;PHL
4993;CAK;PHL
4994;CLT;TOL
4995;CLT;PIA
4996;TYS;PHL
4997;AGS;CLT
4998;CLT;AGS
4999;CLT;EWN
5000;DCA;HPN
5001;DCA;JAN
5002;AVP;CLT
5003;TOL;CLT
5004;DAY;DCA
5005;DCA;DAY
5006;DCA;ILM
5007;ILM;DCA
5008;MCO;GSO
5009;GSO;MCO
5010;FLL;IAG
5011;MCO;MYR
5012;MYR;BWI
5013;ATL;GRB
5014;GEG;LAX
5015;LGA;RSW
5016;RSW;LGA
5017;GRB;ATL
5018;BLI;KOA
5019;KOA;BLI
5020;OME;OTZ
5021;SBA;PHX
5022;PHX;MEM
5023;DFW;PIA
5024;PIA;DFW
5025;GPT;DFW
5026;DFW;FSD
5027;MTJ;PHX
5028;PHX;MTJ
5029;RAP;DFW
5030;DFW;MOB
5031;MOB;DFW
5032;PHX;MAF
5033;PHX;FSD
5034;FSD;PHX
5035;BMI;DFW
5036;PHX;DRO
5037;DRO;PHX
5038;PHX;AMA
5039;AMA;PHX
5040;LBB;PHX
5041;PHX;LBB
5042;MAF;PHX
5043;ORF;PHX
5044;MCO;TTN
5045;LAS;COS
5046;COS;LAS
5047;PHX;COS
5048;COS;PHX
5049;MCO;PWM
5050;PWM;MCO
5051;CHS;PHL
5052;PHL;CHS
5053;MCO;GSP
5054;GSP;LAS
5055;LAS;JAX
5056;HRL;ORD
5057;ORD;HRL
5058;ATL;TTN
5059;TTN;ATL
5060;LAS;GSP
5061;GSP;MCO
5062;DEN;LFT
5063;LFT;DEN
5064;TPA;ORF
5065;ORF;TPA
5066;OMA;RSW
5067;RSW;OMA
5068;DEN;LIT
5069;SAN;CLE
5070;CLE;SAN
5071;SAN;RDU
5072;RDU;SAN
5073;TPA;CLE
5074;CLE;TPA
5075;MCO;COS
5076;ORD;PNS
5077;PNS;ORD
5078;DSM;MCO
5079;MCO;DSM
5080;PIT;PBI
5081;PBI;PIT
5082;AUS;ONT
5083;ONT;AUS
5084;TPA;PWM
5085;PWM;TPA
5086;TPA;SYR
5087;SYR;TPA
5088;SNA;SAT
5089;SAT;RDU
5090;RSW;SYR
5091;SYR;RSW
5092;PBI;RDU
5093;RDU;PBI
5094;JAX;PHL
5095;RDU;SAT
5096;SAT;SNA
5097;TPA;TTN
5098;TTN;TPA
5099;JAX;TTN
5100;TTN;JAX
5101;CLT;TTN
5102;TTN;CLT
5103;DEN;TYS
5104;TYS;DEN
5105;ONT;MCO
5106;MCO;PSM
5107;PSM;MCO
5108;TTN;MCO
5109;PBI;TTN
5110;TTN;PBI
5111;RSW;TTN
5112;TTN;RSW
5113;JAN;MCO
5114;MCO;JAN
5115;MCO;MDT
5116;MDT;MCO
5117;MCO;ABQ
5118;MSN;MCO
5119;MCO;MSN
5120;LAS;MSN
5121;MSN;LAS
5122;DEN;HRL
5123;HRL;DEN
5124;MSP;JAX
5125;JAX;LAS
5126;JAX;MSP
5127;DEN;HSV
5128;HSV;DEN
5129;MCO;HSV
5130;HSV;MCO
5131;RSW;PHX
5132;BMI;MCO
5133;MCO;BMI
5134;MCO;ONT
5135;PHX;RSW
5136;CVG;SAN
5137;SAN;MKE
5138;SAN;CVG
5139;RSW;ISP
5140;CLE;PBI
5141;PBI;CLE
5142;ISP;RSW
5143;TPA;GRR
5144;COS;MCO
5145;MKE;SAN
5146;SAT;CVG
5147;CVG;SAT
5148;STL;PBI
5149;PBI;STL
5150;TPA;GSP
5151;GSP;TPA
5152;LAS;ORF
5153;JAX;STL
5154;DEN;SAV
5155;SAV;DEN
5156;DEN;GSP
5157;GSP;DEN
5158;STL;JAX
5159;RDU;TTN
5160;ORF;LAS
5161;TYS;MCO
5162;MCO;TYS
5163;LIT;MCO
5164;MCO;LIT
5165;RSW;SLC
5166;ABQ;MCO
5167;DEN;PNS
5168;PNS;DEN
5169;SLC;RSW
5170;DEN;JAN
5171;JAN;DEN
5172;LFT;MCO
5173;MCO;LFT
5174;FLL;TTN
5175;TTN;FLL
5176;TTN;RDU
5177;DEN;BUF
5178;BUF;DEN
5179;IND;SAN
5180;RSW;PWM
5181;PWM;RSW
5182;SAN;IND
5183;SRQ;CLE
5184;CLE;SRQ
5185;CMH;PBI
5186;PBI;CMH
5187;SNA;AUS
